clon1,clat1,cdep1,clon2,clat2,cdep2,clon3,clat3,cdep3
166.9870,-47.4687,209.450,166.9301,-47.4508,211.098,166.8733,-47.4329,212.746
167.0236,-47.4896,212.751,166.9666,-47.4717,214.371,166.9096,-47.4537,215.990
167.0597,-47.5101,215.854,167.0025,-47.4921,217.445,166.9454,-47.4742,219.037
167.0951,-47.5302,218.774,167.0378,-47.5123,220.339,166.9806,-47.4942,221.905
167.1300,-47.5501,221.528,167.0726,-47.5320,223.068,167.0152,-47.5140,224.608
167.1644,-47.5696,224.128,167.1068,-47.5515,225.644,167.0494,-47.5335,227.160
167.1982,-47.5888,226.587,167.1405,-47.5707,228.080,167.0830,-47.5526,229.572
167.2315,-47.6077,228.915,167.1738,-47.5896,230.385,167.1161,-47.5715,231.855
167.2644,-47.6263,231.121,167.2065,-47.6082,232.569,167.1487,-47.5900,234.018
167.2967,-47.6446,233.213,167.2388,-47.6265,234.641,167.1809,-47.6083,236.069
167.3287,-47.6627,235.200,167.2706,-47.6446,236.608,167.2126,-47.6264,238.016
167.3602,-47.6806,237.088,167.3020,-47.6624,238.476,167.2440,-47.6442,239.865
167.3912,-47.6982,238.883,167.3330,-47.6800,240.253,167.2749,-47.6617,241.623
167.4219,-47.7155,240.591,167.3636,-47.6973,241.943,167.3054,-47.6791,243.295
167.4522,-47.7327,242.217,167.3939,-47.7144,243.552,167.3355,-47.6962,244.887
167.4822,-47.7496,243.767,167.4237,-47.7313,245.085,167.3653,-47.7131,246.403
167.5117,-47.7663,245.245,167.4532,-47.7480,246.547,167.3947,-47.7297,247.848
167.5409,-47.7828,246.655,167.4823,-47.7645,247.941,167.4238,-47.7462,249.227
167.5698,-47.7991,248.000,167.5111,-47.7808,249.271,167.4525,-47.7625,250.542
167.5983,-47.8152,249.285,167.5396,-47.7969,250.541,167.4809,-47.7786,251.797
167.6266,-47.8311,250.512,167.5678,-47.8128,251.754,167.5090,-47.7945,252.996
165.3534,-46.3835,18.688,165.3414,-46.3796,23.580,165.3293,-46.3756,28.471
165.4541,-46.4434,21.043,165.4387,-46.4384,25.866,165.4233,-46.4334,30.689
165.5543,-46.5027,24.027,165.5360,-46.4968,28.777,165.5176,-46.4908,33.526
165.6539,-46.5614,27.550,165.6330,-46.5546,32.225,165.6121,-46.5479,36.900
165.7518,-46.6191,31.528,165.7283,-46.6115,36.114,165.7048,-46.6039,40.700
165.8460,-46.6751,35.968,165.8190,-46.6664,40.413,165.7920,-46.6577,44.859
165.9346,-46.7285,41.005,165.9028,-46.7182,45.215,165.8710,-46.7080,49.424
166.0164,-46.7783,46.869,165.9789,-46.7663,50.734,165.9415,-46.7542,54.599
166.0913,-46.8240,53.743,166.0486,-46.8103,57.202,166.0059,-46.7965,60.661
166.1596,-46.8653,61.609,166.1127,-46.8503,64.672,166.0658,-46.8352,67.734
166.2216,-46.9023,70.285,166.1717,-46.8864,73.006,166.1219,-46.8704,75.728
166.2779,-46.9356,79.553,166.2260,-46.9190,81.998,166.1741,-46.9024,84.444
166.3294,-46.9658,89.254,166.2761,-46.9488,91.489,166.2229,-46.9317,93.724
166.3775,-46.9938,99.296,166.3235,-46.9765,101.406,166.2695,-46.9592,103.517
166.4239,-47.0204,109.561,166.3695,-47.0031,111.626,166.3152,-46.9857,113.692
166.4696,-47.0466,119.919,166.4152,-47.0293,121.973,166.3608,-47.0119,124.028
166.5152,-47.0727,130.310,166.4607,-47.0554,132.358,166.4062,-47.0380,134.406
166.5606,-47.0987,140.714,166.5060,-47.0813,142.752,166.4515,-47.0640,144.789
166.6057,-47.1245,150.904,166.5510,-47.1071,152.922,166.4963,-47.0897,154.940
166.6503,-47.1501,160.159,166.5954,-47.1326,162.147,166.5405,-47.1152,164.136
166.6941,-47.1752,168.020,166.6390,-47.1577,169.973,166.5839,-47.1402,171.925
166.7372,-47.1999,174.792,166.6819,-47.1823,176.706,166.6266,-47.1648,178.621
166.7795,-47.2241,180.837,166.7240,-47.2065,182.713,166.6684,-47.1889,184.589
166.8210,-47.2478,186.322,166.7652,-47.2302,188.160,166.7095,-47.2125,189.999
166.8616,-47.2711,191.345,166.8056,-47.2534,193.147,166.7497,-47.2356,194.949
166.9015,-47.2938,195.977,166.8453,-47.2761,197.743,166.7892,-47.2583,199.509
166.9406,-47.3162,200.268,166.8843,-47.2984,202.001,166.8280,-47.2806,203.733
166.9790,-47.3381,204.261,166.9225,-47.3203,205.960,166.8660,-47.3024,207.660
167.0167,-47.3596,207.987,166.9600,-47.3417,209.655,166.9034,-47.3238,211.323
167.0537,-47.3807,211.474,166.9969,-47.3628,213.112,166.9401,-47.3449,214.750
167.0901,-47.4014,214.745,167.0331,-47.3835,216.355,166.9762,-47.3655,217.964
167.1258,-47.4218,217.819,167.0687,-47.4038,219.401,167.0117,-47.3858,220.983
167.1610,-47.4419,220.714,167.1038,-47.4238,222.269,167.0466,-47.4058,223.825
167.1956,-47.4616,223.443,167.1383,-47.4435,224.973,167.0810,-47.4254,226.504
167.2297,-47.4809,226.019,167.1723,-47.4629,227.526,167.1149,-47.4448,229.032
167.2633,-47.5000,228.455,167.2057,-47.4819,229.938,167.1482,-47.4638,231.421
167.2963,-47.5188,230.759,167.2387,-47.5007,232.220,167.1810,-47.4825,233.681
167.3289,-47.5373,232.942,167.2712,-47.5192,234.382,167.2134,-47.5010,235.822
167.3610,-47.5556,235.012,167.3032,-47.5374,236.431,167.2454,-47.5192,237.850
167.3927,-47.5735,236.975,167.3348,-47.5553,238.375,167.2769,-47.5371,239.774
167.4240,-47.5913,238.840,167.3660,-47.5731,240.221,167.3080,-47.5548,241.601
167.4548,-47.6088,240.612,167.3967,-47.5905,241.974,167.3387,-47.5723,243.336
167.4853,-47.6260,242.297,167.4271,-47.6078,243.641,167.3689,-47.5895,244.985
167.5154,-47.6431,243.900,167.4571,-47.6248,245.227,167.3989,-47.6065,246.554
167.5451,-47.6599,245.427,167.4867,-47.6416,246.737,167.4284,-47.6233,248.047
167.5744,-47.6765,246.880,167.5160,-47.6582,248.175,167.4576,-47.6399,249.469
167.6034,-47.6929,248.266,167.5449,-47.6746,249.545,167.4865,-47.6563,250.824
167.6321,-47.7091,249.588,167.5735,-47.6908,250.851,167.5150,-47.6724,252.115
167.6604,-47.7251,250.848,167.6018,-47.7068,252.097,167.5432,-47.6884,253.346
167.6884,-47.7410,252.051,167.6297,-47.7226,253.286,167.5711,-47.7043,254.521
165.3374,-46.2453,16.624,165.3268,-46.2418,21.541,165.3162,-46.2383,26.459
165.4405,-46.3062,18.880,165.4275,-46.3019,23.754,165.4146,-46.2977,28.629
165.5406,-46.3658,21.386,165.5242,-46.3605,26.187,165.5079,-46.3551,30.987
165.6400,-46.4248,24.529,165.6206,-46.4185,29.248,165.6012,-46.4122,33.968
165.7383,-46.4830,28.227,165.7161,-46.4758,32.860,165.6940,-46.4686,37.492
165.8343,-46.5399,32.422,165.8092,-46.5317,36.943,165.7841,-46.5236,41.465
165.9262,-46.5948,37.144,165.8971,-46.5854,41.494,165.8681,-46.5760,45.844
166.0122,-46.6468,42.542,165.9782,-46.6358,46.625,165.9442,-46.6249,50.708
166.0916,-46.6952,48.811,166.0522,-46.6825,52.535,166.0129,-46.6698,56.259
166.1643,-46.7395,56.059,166.1202,-46.7253,59.387,166.0761,-46.7110,62.716
166.2307,-46.7794,64.214,166.1829,-46.7641,67.173,166.1351,-46.7487,70.131
166.2910,-46.8154,73.088,166.2406,-46.7992,75.732,166.1902,-46.7830,78.376
166.3459,-46.8478,82.483,166.2937,-46.8311,84.874,166.2416,-46.8143,87.265
166.3965,-46.8775,92.274,166.3431,-46.8603,94.479,166.2898,-46.8432,96.685
166.4442,-46.9051,102.379,166.3903,-46.8878,104.489,166.3364,-46.8705,106.600
166.4907,-46.9319,112.661,166.4366,-46.9145,114.746,166.3825,-46.8972,116.831
166.5369,-46.9583,122.996,166.4827,-46.9410,125.073,166.4285,-46.9236,127.151
166.5828,-46.9847,133.354,166.5285,-46.9673,135.420,166.4743,-46.9500,137.487
166.6285,-47.0109,143.720,166.5741,-46.9935,145.770,166.5197,-46.9761,147.821
166.6737,-47.0368,153.812,166.6192,-47.0194,155.837,166.5646,-47.0020,157.863
166.7184,-47.0625,162.868,166.6636,-47.0450,164.859,166.6088,-47.0275,166.850
166.7622,-47.0876,170.534,166.7072,-47.0701,172.486,166.6522,-47.0526,174.437
166.8052,-47.1123,177.179,166.7499,-47.0947,179.090,166.6947,-47.0771,181.001
166.8473,-47.1365,183.133,166.7918,-47.1188,185.003,166.7364,-47.1012,186.874
166.8885,-47.1601,188.547,166.8329,-47.1424,190.379,166.7772,-47.1247,192.210
166.9290,-47.1833,193.515,166.8731,-47.1655,195.309,166.8172,-47.1478,197.103
166.9686,-47.2059,198.102,166.9125,-47.1882,199.860,166.8565,-47.1703,201.617
167.0074,-47.2282,202.356,166.9512,-47.2103,204.079,166.8950,-47.1925,205.803
167.0456,-47.2500,206.317,166.9891,-47.2321,208.008,166.9328,-47.2142,209.698
167.0830,-47.2714,210.016,167.0264,-47.2535,211.675,166.9699,-47.2355,213.334
167.1198,-47.2924,213.478,167.0630,-47.2744,215.108,167.0063,-47.2564,216.737
167.1559,-47.3130,216.727,167.0990,-47.2950,218.327,167.0422,-47.2770,219.928
167.1914,-47.3332,219.779,167.1344,-47.3152,221.352,167.0774,-47.2972,222.926
167.2263,-47.3532,222.652,167.1692,-47.3351,224.200,167.1121,-47.3170,225.747
167.2607,-47.3728,225.360,167.2034,-47.3547,226.883,167.1462,-47.3366,228.405
167.2945,-47.3920,227.916,167.2372,-47.3739,229.414,167.1798,-47.3558,230.913
167.3279,-47.4110,230.330,167.2704,-47.3929,231.806,167.2130,-47.3747,233.281
167.3607,-47.4297,232.613,167.3031,-47.4116,234.067,167.2456,-47.3934,235.520
167.3931,-47.4481,234.774,167.3354,-47.4299,236.207,167.2778,-47.4117,237.639
167.4250,-47.4663,236.821,167.3672,-47.4481,238.233,167.3095,-47.4299,239.645
167.4564,-47.4842,238.762,167.3986,-47.4660,240.154,167.3408,-47.4477,241.547
167.4875,-47.5018,240.603,167.4296,-47.4836,241.977,167.3717,-47.4653,243.350
167.5182,-47.5192,242.351,167.4601,-47.5010,243.706,167.4022,-47.4827,245.062
167.5484,-47.5364,244.011,167.4903,-47.5181,245.349,167.4323,-47.4998,246.687
167.5783,-47.5534,245.589,167.5201,-47.5351,246.910,167.4620,-47.5168,248.231
167.6078,-47.5701,247.090,167.5496,-47.5518,248.395,167.4914,-47.5335,249.699
167.6370,-47.5867,248.518,167.5787,-47.5683,249.807,167.5204,-47.5500,251.096
167.6658,-47.6030,249.878,167.6074,-47.5847,251.151,167.5491,-47.5663,252.424
167.6943,-47.6191,251.173,167.6358,-47.6008,252.431,167.5774,-47.5824,253.689
167.7225,-47.6351,252.407,167.6639,-47.6167,253.651,167.6055,-47.5983,254.895
167.7503,-47.6509,253.583,167.6917,-47.6325,254.813,167.6332,-47.6141,256.043
165.5268,-46.2285,18.875,165.5129,-46.2240,23.730,165.4990,-46.2194,28.585
165.6263,-46.2879,21.541,165.6090,-46.2822,26.316,165.5916,-46.2766,31.090
165.7246,-46.3464,24.851,165.7040,-46.3397,29.532,165.6834,-46.3330,34.213
165.8212,-46.4039,28.754,165.7975,-46.3961,33.329,165.7738,-46.3884,37.904
165.9149,-46.4597,33.221,165.8878,-46.4509,37.657,165.8607,-46.4421,42.092
166.0041,-46.5134,38.297,165.9729,-46.5032,42.529,165.9416,-46.4931,46.761
166.0876,-46.5640,44.110,166.0514,-46.5522,48.053,166.0153,-46.5405,51.996
166.1647,-46.6109,50.798,166.1236,-46.5976,54.383,166.0825,-46.5843,57.968
166.2354,-46.6537,58.395,166.1902,-46.6391,61.607,166.1449,-46.6245,64.819
166.3000,-46.6925,66.795,166.2516,-46.6769,69.668,166.2032,-46.6612,72.540
166.3589,-46.7276,75.821,166.3082,-46.7112,78.407,166.2576,-46.6948,80.993
166.4129,-46.7594,85.304,166.3606,-46.7425,87.658,166.3083,-46.7257,90.012
166.4629,-46.7887,95.153,166.4096,-46.7715,97.346,166.3563,-46.7543,99.540
166.5106,-46.8163,105.287,166.4569,-46.7990,107.412,166.4031,-46.7817,109.537
166.5575,-46.8432,115.550,166.5036,-46.8259,117.660,166.4497,-46.8086,119.770
166.6040,-46.8700,125.838,166.5501,-46.8527,127.936,166.4961,-46.8353,130.035
166.6503,-46.8966,136.149,166.5962,-46.8793,138.230,166.5421,-46.8619,140.312
166.6962,-46.9230,146.471,166.6419,-46.9056,148.530,166.5877,-46.8882,150.589
166.7415,-46.9490,156.466,166.6870,-46.9316,158.494,166.6326,-46.9142,160.522
166.7860,-46.9747,165.339,166.7313,-46.9572,167.328,166.6767,-46.9397,169.317
166.8297,-46.9998,172.837,166.7748,-46.9823,174.784,166.7199,-46.9647,176.730
166.8725,-47.0244,179.386,166.8173,-47.0068,181.290,166.7622,-46.9892,183.194
166.9144,-47.0485,185.275,166.8590,-47.0308,187.138,166.8036,-47.0131,189.001
166.9554,-47.0720,190.645,166.8998,-47.0543,192.468,166.8442,-47.0365,194.291
166.9955,-47.0950,195.580,166.9397,-47.0773,197.365,166.8840,-47.0595,199.150
167.0349,-47.1176,200.142,166.9789,-47.0998,201.891,166.9229,-47.0819,203.639
167.0735,-47.1397,204.377,167.0173,-47.1219,206.091,166.9612,-47.1040,207.805
167.1113,-47.1614,208.322,167.0550,-47.1435,210.003,166.9987,-47.1256,211.684
167.1485,-47.1827,212.006,167.0920,-47.1647,213.656,167.0355,-47.1468,215.306
167.1850,-47.2036,215.455,167.1284,-47.1856,217.075,167.0717,-47.1676,218.696
167.2209,-47.2241,218.689,167.1641,-47.2061,220.281,167.1073,-47.1880,221.874
167.2562,-47.2442,221.727,167.1992,-47.2262,223.292,167.1423,-47.2081,224.858
167.2909,-47.2641,224.585,167.2338,-47.2460,226.125,167.1768,-47.2279,227.664
167.3250,-47.2836,227.277,167.2678,-47.2655,228.792,167.2107,-47.2473,230.307
167.3586,-47.3028,229.815,167.3014,-47.2846,231.306,167.2441,-47.2665,232.798
167.3918,-47.3217,232.210,167.3344,-47.3035,233.679,167.2770,-47.2853,235.148
167.4244,-47.3403,234.473,167.3669,-47.3221,235.920,167.3095,-47.3039,237.368
167.4566,-47.3586,236.612,167.3990,-47.3404,238.039,167.3415,-47.3222,239.466
167.4883,-47.3767,238.637,167.4307,-47.3585,240.044,167.3730,-47.3402,241.451
167.5196,-47.3945,240.554,167.4619,-47.3763,241.941,167.4042,-47.3580,243.329
167.5505,-47.4121,242.370,167.4927,-47.3938,243.739,167.4349,-47.3755,245.108
167.5810,-47.4295,244.092,167.5231,-47.4112,245.443,167.4652,-47.3929,246.795
167.6111,-47.4466,245.726,167.5531,-47.4283,247.060,167.4952,-47.4099,248.394
167.6409,-47.4635,247.277,167.5828,-47.4452,248.594,167.5248,-47.4268,249.911
167.6703,-47.4802,248.750,167.6121,-47.4618,250.051,167.5540,-47.4435,251.352
167.6993,-47.4967,250.150,167.6411,-47.4783,251.435,167.5829,-47.4599,252.720
167.7280,-47.5130,251.481,167.6697,-47.4946,252.750,167.6114,-47.4762,254.020
167.7563,-47.5291,252.746,167.6980,-47.5107,254.001,167.6397,-47.4923,255.256
167.7844,-47.5450,253.951,167.7260,-47.5266,255.192,167.6676,-47.5082,256.432
167.8121,-47.5607,255.098,167.7536,-47.5423,256.325,167.6952,-47.5239,257.551
165.5091,-46.0897,16.065,165.4958,-46.0853,20.933,165.4825,-46.0809,25.801
165.6121,-46.1504,18.602,165.5972,-46.1455,23.433,165.5822,-46.1406,28.265
165.7108,-46.2094,21.441,165.6923,-46.2034,26.183,165.6738,-46.1973,30.924
165.8074,-46.2673,24.943,165.7853,-46.2600,29.572,165.7632,-46.2528,34.200
165.9019,-46.3238,29.105,165.8762,-46.3154,33.601,165.8506,-46.3070,38.096
165.9930,-46.3784,33.917,165.9636,-46.3688,38.243,165.9342,-46.3592,42.568
166.0796,-46.4306,39.412,166.0460,-46.4196,43.508,166.0123,-46.4087,47.605
166.1606,-46.4797,45.667,166.1224,-46.4673,49.468,166.0843,-46.4548,53.269
166.2356,-46.5252,52.753,166.1931,-46.5114,56.213,166.1507,-46.4976,59.674
166.3047,-46.5668,60.649,166.2585,-46.5519,63.768,166.2125,-46.5369,66.887
166.3679,-46.6047,69.240,166.3191,-46.5889,72.051,166.2702,-46.5730,74.863
166.4259,-46.6391,78.369,166.3751,-46.6227,80.920,166.3242,-46.6062,83.471
166.4793,-46.6706,87.898,166.4270,-46.6537,90.237,166.3747,-46.6368,92.576
166.5292,-46.6998,97.769,166.4760,-46.6826,99.970,166.4229,-46.6654,102.172
166.5772,-46.7276,107.892,166.5237,-46.7103,110.042,166.4702,-46.6930,112.192
166.6245,-46.7548,118.105,166.5709,-46.7375,120.238,166.5173,-46.7202,122.371
166.6714,-46.7818,128.335,166.6176,-46.7645,130.447,166.5639,-46.7472,132.560
166.7178,-46.8086,138.598,166.6639,-46.7912,140.686,166.6099,-46.7739,142.773
166.7637,-46.8350,148.883,166.7095,-46.8176,150.941,166.6554,-46.8002,153.000
166.8088,-46.8611,158.794,166.7545,-46.8436,160.816,166.7001,-46.8261,162.839
166.8532,-46.8866,167.510,166.7985,-46.8691,169.490,166.7440,-46.8515,171.470
166.8966,-46.9116,174.881,166.8417,-46.8940,176.817,166.7869,-46.8764,178.752
166.9390,-46.9361,181.374,166.8839,-46.9184,183.267,166.8288,-46.9008,185.159
166.9806,-46.9600,187.238,166.9252,-46.9423,189.089,166.8699,-46.9245,190.940
167.0213,-46.9834,192.595,166.9657,-46.9656,194.406,166.9102,-46.9478,196.217
167.0611,-47.0063,197.526,167.0053,-46.9885,199.299,166.9496,-46.9706,201.073
167.1001,-47.0287,202.087,167.0442,-47.0108,203.825,166.9883,-46.9930,205.563
167.1384,-47.0507,206.324,167.0823,-47.0328,208.027,167.0262,-47.0148,209.731
167.1760,-47.0722,210.269,167.1197,-47.0543,211.941,167.0635,-47.0363,213.613
167.2129,-47.0934,213.953,167.1565,-47.0754,215.594,167.1001,-47.0574,217.236
167.2492,-47.1142,217.400,167.1926,-47.0961,219.012,167.1360,-47.0781,220.625
167.2848,-47.1346,220.630,167.2281,-47.1165,222.215,167.1714,-47.0984,223.799
167.3198,-47.1546,223.661,167.2630,-47.1366,225.220,167.2062,-47.1185,226.778
167.3543,-47.1744,226.509,167.2974,-47.1563,228.043,167.2405,-47.1381,229.576
167.3883,-47.1938,229.189,167.3312,-47.1757,230.698,167.2742,-47.1575,232.208
167.4218,-47.2129,231.712,167.3646,-47.1948,233.199,167.3074,-47.1766,234.686
167.4547,-47.2318,234.091,167.3974,-47.2136,235.555,167.3402,-47.1954,237.020
167.4872,-47.2503,236.334,167.4298,-47.2321,237.778,167.3725,-47.2139,239.221
167.5192,-47.2686,238.452,167.4618,-47.2504,239.875,167.4043,-47.2321,241.299
167.5509,-47.2866,240.454,167.4933,-47.2684,241.857,167.4358,-47.2501,243.261
167.5820,-47.3044,242.346,167.5244,-47.2862,243.730,167.4668,-47.2679,245.115
167.6128,-47.3220,244.135,167.5551,-47.3037,245.502,167.4974,-47.2854,246.868
167.6432,-47.3393,245.830,167.5854,-47.3210,247.178,167.5276,-47.3026,248.527
167.6732,-47.3564,247.435,167.6153,-47.3381,248.766,167.5575,-47.3197,250.098
167.7028,-47.3733,248.956,167.6449,-47.3549,250.271,167.5870,-47.3366,251.586
167.7321,-47.3899,250.398,167.6741,-47.3716,251.697,167.6161,-47.3532,252.996
167.7611,-47.4064,251.766,167.7030,-47.3880,253.049,167.6449,-47.3696,254.333
167.7897,-47.4227,253.065,167.7315,-47.4043,254.333,167.6734,-47.3859,255.601
167.8180,-47.4388,254.298,167.7597,-47.4204,255.552,167.7015,-47.4019,256.805
167.8459,-47.4547,255.470,167.7876,-47.4363,256.709,167.7294,-47.4178,257.948
167.8736,-47.4704,256.583,167.8152,-47.4520,257.809,167.7569,-47.4335,259.034
165.5943,-46.0116,15.357,165.5797,-46.0068,20.198,165.5651,-46.0020,25.039
165.6974,-46.0722,18.035,165.6815,-46.0670,22.845,165.6656,-46.0618,27.655
165.7948,-46.1308,21.000,165.7751,-46.1243,25.703,165.7553,-46.1178,30.406
165.8890,-46.1876,24.684,165.8649,-46.1797,29.237,165.8408,-46.1718,33.790
165.9805,-46.2428,29.175,165.9523,-46.2335,33.554,165.9241,-46.2243,37.934
166.0687,-46.2959,34.436,166.0366,-46.2854,38.618,166.0045,-46.2749,42.800
166.1525,-46.3464,40.424,166.1165,-46.3347,44.369,166.0805,-46.3229,48.314
166.2313,-46.3940,47.137,166.1913,-46.3809,50.800,166.1513,-46.3679,54.463
166.3044,-46.4381,54.589,166.2608,-46.4239,57.943,166.2172,-46.4097,61.297
166.3721,-46.4788,62.735,166.3254,-46.4636,65.786,166.2788,-46.4484,68.836
166.4345,-46.5160,71.468,166.3855,-46.5001,74.245,166.3364,-46.4841,77.021
166.4921,-46.5501,80.661,166.4412,-46.5336,83.203,166.3904,-46.5171,85.745
166.5455,-46.5816,90.206,166.4933,-46.5647,92.556,166.4412,-46.5478,94.906
166.5957,-46.6110,100.063,166.5428,-46.5938,102.292,166.4899,-46.5767,104.521
166.6442,-46.6391,110.136,166.5910,-46.6219,112.315,166.5378,-46.6046,114.494
166.6919,-46.6667,120.281,166.6385,-46.6494,122.431,166.5851,-46.6321,124.580
166.7390,-46.6939,130.458,166.6853,-46.6765,132.574,166.6317,-46.6592,134.690
166.7853,-46.7206,140.684,166.7314,-46.7032,142.766,166.6776,-46.6858,144.848
166.8309,-46.7470,150.948,166.7768,-46.7295,152.995,166.7227,-46.7121,155.042
166.8757,-46.7728,160.798,166.8213,-46.7553,162.805,166.7670,-46.7378,164.812
166.9196,-46.7982,169.396,166.8650,-46.7806,171.359,166.8104,-46.7630,173.322
166.9625,-46.8230,176.691,166.9077,-46.8053,178.610,166.8529,-46.7877,180.528
167.0046,-46.8472,183.176,166.9495,-46.8295,185.052,166.8944,-46.8118,186.927
167.0457,-46.8709,189.052,166.9904,-46.8532,190.887,166.9351,-46.8354,192.722
167.0860,-46.8941,194.431,167.0304,-46.8763,196.227,166.9749,-46.8585,198.024
167.1254,-46.9168,199.385,167.0697,-46.8990,201.145,167.0140,-46.8811,202.905
167.1641,-46.9391,203.970,167.1082,-46.9212,205.696,167.0524,-46.9033,207.421
167.2021,-46.9609,208.227,167.1460,-46.9430,209.920,167.0900,-46.9250,211.613
167.2394,-46.9823,212.189,167.1832,-46.9644,213.851,167.1270,-46.9463,215.513
167.2760,-47.0034,215.885,167.2196,-46.9854,217.518,167.1633,-46.9673,219.151
167.3120,-47.0241,219.340,167.2555,-47.0060,220.945,167.1991,-46.9879,222.550
167.3474,-47.0444,222.572,167.2908,-47.0263,224.151,167.2342,-47.0082,225.730
167.3823,-47.0644,225.602,167.3256,-47.0463,227.155,167.2689,-47.0281,228.709
167.4166,-47.0840,228.444,167.3598,-47.0659,229.974,167.3029,-47.0477,231.503
167.4504,-47.1034,231.114,167.3935,-47.0852,232.620,167.3365,-47.0670,234.126
167.4838,-47.1225,233.623,167.4267,-47.1043,235.107,167.3696,-47.0861,236.591
167.5166,-47.1413,235.984,167.4594,-47.1231,237.447,167.4023,-47.1048,238.909
167.5490,-47.1598,238.207,167.4917,-47.1416,239.649,167.4345,-47.1233,241.091
167.5809,-47.1781,240.302,167.5236,-47.1598,241.724,167.4662,-47.1415,243.146
167.6125,-47.1961,242.278,167.5550,-47.1778,243.680,167.4976,-47.1595,245.083
167.6436,-47.2139,244.142,167.5860,-47.1956,245.526,167.5285,-47.1772,246.910
167.6743,-47.2314,245.902,167.6167,-47.2131,247.268,167.5591,-47.1947,248.634
167.7046,-47.2487,247.564,167.6469,-47.2304,248.913,167.5892,-47.2120,250.262
167.7346,-47.2658,249.136,167.6768,-47.2475,250.468,167.6191,-47.2291,251.800
167.7642,-47.2827,250.623,167.7063,-47.2643,251.938,167.6485,-47.2459,253.254
167.7934,-47.2994,252.030,167.7355,-47.2810,253.330,167.6776,-47.2626,254.629
167.8223,-47.3158,253.362,167.7643,-47.2975,254.646,167.7064,-47.2790,255.930
167.8509,-47.3321,254.625,167.7928,-47.3137,255.894,167.7348,-47.2953,257.163
167.8791,-47.3482,255.821,167.8210,-47.3298,257.075,167.7629,-47.3113,258.330
167.9070,-47.3641,256.955,167.8489,-47.3457,258.195,167.7907,-47.3272,259.436
