clon1,clat1,cdep1,clon2,clat2,cdep2,clon3,clat3,cdep3
178.6155,-34.8163,188.103,178.6663,-34.8960,194.706,178.7129,-34.9691,200.759
178.5589,-34.7895,196.970,178.6102,-34.8695,203.496,178.6573,-34.9429,209.478
178.5035,-34.7628,205.890,178.5556,-34.8430,212.340,178.6034,-34.9165,218.253
178.4481,-34.7367,214.883,178.5005,-34.8173,221.255,178.5487,-34.8911,227.095
178.3931,-34.7111,223.923,178.4457,-34.7921,230.210,178.4941,-34.8663,235.974
178.3397,-34.6855,232.985,178.3931,-34.7667,239.183,178.4421,-34.8411,244.864
178.2866,-34.6606,242.274,178.3404,-34.7422,248.369,178.3899,-34.8170,253.956
178.2339,-34.6364,251.620,178.2877,-34.7187,257.601,178.3371,-34.7941,263.083
178.1827,-34.6125,260.427,178.2368,-34.6953,266.293,178.2866,-34.7711,271.670
178.1320,-34.5891,268.190,178.1862,-34.6725,273.950,178.2359,-34.7489,279.229
178.0808,-34.5667,274.683,178.1341,-34.6510,280.349,178.1831,-34.7282,285.542
178.0300,-34.5448,280.178,178.0820,-34.6300,285.759,178.1298,-34.7082,290.876
177.9803,-34.5230,285.031,178.0312,-34.6091,290.534,178.0780,-34.6880,295.578
177.9315,-34.5013,289.430,177.9816,-34.5881,294.858,178.0276,-34.6677,299.833
177.8837,-34.4798,293.488,177.9331,-34.5673,298.843,177.9785,-34.6474,303.752
177.8367,-34.4585,297.277,177.8856,-34.5465,302.561,177.9305,-34.6272,307.405
177.7905,-34.4375,300.847,177.8389,-34.5260,306.061,177.8834,-34.6071,310.841
177.7449,-34.4166,304.231,177.7930,-34.5056,309.378,177.8372,-34.5871,314.095
177.7001,-34.3960,307.456,177.7479,-34.4854,312.535,177.7917,-34.5673,317.191
177.6559,-34.3757,310.540,177.7034,-34.4654,315.554,177.7470,-34.5477,320.149
177.6123,-34.3555,313.499,177.6596,-34.4457,318.448,177.7030,-34.5283,322.984
177.5694,-34.3357,316.345,177.6164,-34.4261,321.230,177.6596,-34.5090,325.708
177.5270,-34.3160,319.088,177.5739,-34.4068,323.910,177.6169,-34.4900,328.331
177.4852,-34.2966,321.736,177.5319,-34.3877,326.497,177.5748,-34.4712,330.861
177.4439,-34.2774,324.296,177.4905,-34.3688,328.997,177.5333,-34.4526,333.306
177.4032,-34.2584,326.775,177.4497,-34.3502,331.417,177.4923,-34.4342,335.672
177.3631,-34.2397,329.177,177.4094,-34.3317,333.761,177.4519,-34.4160,337.964
177.3234,-34.2212,331.508,177.3696,-34.3135,336.036,177.4120,-34.3980,340.186
177.2843,-34.2029,333.772,177.3303,-34.2954,338.244,177.3726,-34.3802,342.343
177.2456,-34.1849,335.973,177.2916,-34.2776,340.390,177.3338,-34.3626,344.439
177.2075,-34.1670,338.113,177.2533,-34.2600,342.477,177.2954,-34.3452,346.477
177.1698,-34.1493,340.196,177.2155,-34.2426,344.507,177.2575,-34.3280,348.460
177.1326,-34.1319,342.224,177.1782,-34.2253,346.485,177.2201,-34.3110,350.390
177.0958,-34.1146,344.201,177.1413,-34.2083,348.412,177.1832,-34.2941,352.271
177.0595,-34.0976,346.128,177.1049,-34.1914,350.290,177.1467,-34.2775,354.104
177.0236,-34.0807,348.008,177.0689,-34.1748,352.122,177.1106,-34.2610,355.892
176.9881,-34.0641,349.843,177.0334,-34.1583,353.909,177.0750,-34.2447,357.637
176.9531,-34.0476,351.634,176.9983,-34.1420,355.654,177.0398,-34.2285,359.340
176.9184,-34.0313,353.383,176.9635,-34.1259,357.358,177.0050,-34.2125,361.002
176.8841,-34.0151,355.092,176.9292,-34.1099,359.023,176.9706,-34.1967,362.627
176.8503,-33.9992,356.763,176.8953,-34.0941,360.651,176.9366,-34.1811,364.215
176.8168,-33.9834,358.396,176.8617,-34.0785,362.242,176.9030,-34.1656,365.767
176.7837,-33.9678,359.993,176.8285,-34.0630,363.798,176.8697,-34.1503,367.285
176.7509,-33.9523,361.556,176.7957,-34.0477,365.320,176.8369,-34.1351,368.770
176.7186,-33.9370,363.085,176.7633,-34.0325,366.809,176.8044,-34.1201,370.223
176.6865,-33.9219,364.582,176.7312,-34.0175,368.267,176.7722,-34.1052,371.646
176.6548,-33.9069,366.048,176.6994,-34.0027,369.695,176.7404,-34.0905,373.038
176.6234,-33.8920,367.483,176.6680,-33.9880,371.093,176.7089,-34.0759,374.402
176.5924,-33.8774,368.889,176.6369,-33.9734,372.463,176.6778,-34.0614,375.739
176.5617,-33.8628,370.267,176.6061,-33.9590,373.805,176.6469,-34.0471,377.048
176.5313,-33.8484,371.617,176.5757,-33.9447,375.120,176.6164,-34.0330,378.331
176.5012,-33.8341,372.941,176.5455,-33.9306,376.410,176.5862,-34.0189,379.589
176.4714,-33.8200,374.239,176.5157,-33.9165,377.674,176.5564,-34.0050,380.822
176.4419,-33.8060,375.512,176.4861,-33.9026,378.914,176.5268,-33.9912,382.032
180.8244,-35.9002,24.594,180.8270,-35.9055,36.576,180.8294,-35.9103,47.561
180.7203,-35.8537,25.069,180.7239,-35.8611,37.036,180.7271,-35.8678,48.006
180.6170,-35.8087,25.708,180.6220,-35.8191,37.642,180.6265,-35.8285,48.581
180.5149,-35.7656,26.604,180.5217,-35.7802,38.473,180.5279,-35.7936,49.352
180.4139,-35.7245,27.827,180.4230,-35.7447,39.579,180.4313,-35.7633,50.352
180.3147,-35.6854,29.483,180.3266,-35.7121,41.049,180.3375,-35.7366,51.651
180.2174,-35.6477,31.678,180.2322,-35.6814,42.985,180.2458,-35.7124,53.350
180.1223,-35.6106,34.513,180.1400,-35.6511,45.508,180.1562,-35.6882,55.588
180.0297,-35.5737,38.031,180.0500,-35.6202,48.696,180.0686,-35.6627,58.472
179.9394,-35.5367,42.220,179.9619,-35.5880,52.568,179.9825,-35.6351,62.055
179.8515,-35.4996,47.008,179.8758,-35.5549,57.069,179.8982,-35.6055,66.291
179.7659,-35.4627,52.289,179.7919,-35.5212,62.088,179.8159,-35.5747,71.071
179.6824,-35.4263,57.970,179.7099,-35.4875,67.522,179.7352,-35.5436,76.279
179.6012,-35.3905,63.959,179.6304,-35.4543,73.261,179.6572,-35.5127,81.789
179.5222,-35.3557,70.213,179.5529,-35.4219,79.256,179.5812,-35.4826,87.546
179.4456,-35.3217,76.728,179.4780,-35.3903,85.506,179.5078,-35.4531,93.552
179.3716,-35.2885,83.494,179.4058,-35.3592,92.002,179.4373,-35.4240,99.802
179.2995,-35.2562,90.518,179.3353,-35.3288,98.769,179.3682,-35.3954,106.332
179.2299,-35.2244,97.817,179.2674,-35.2986,105.831,179.3018,-35.3666,113.177
179.1620,-35.1934,105.356,179.2008,-35.2689,113.156,179.2364,-35.3381,120.305
179.0959,-35.1628,113.120,179.1360,-35.2394,120.730,179.1728,-35.3096,127.707
179.0315,-35.1326,121.092,179.0730,-35.2100,128.539,179.1111,-35.2809,135.365
178.9681,-35.1029,129.235,179.0106,-35.1811,136.535,179.0496,-35.2528,143.228
178.9062,-35.0737,137.516,178.9498,-35.1524,144.686,178.9898,-35.2245,151.259
178.8455,-35.0447,145.921,178.8902,-35.1238,152.974,178.9313,-35.1964,159.439
178.7854,-35.0162,154.438,178.8310,-35.0958,161.385,178.8729,-35.1687,167.752
178.7264,-34.9880,163.046,178.7730,-35.0679,169.896,178.8158,-35.1411,176.174
178.6682,-34.9601,171.737,178.7158,-35.0402,178.497,178.7595,-35.1136,184.694
178.6106,-34.9326,180.507,178.6589,-35.0129,187.186,178.7033,-35.0865,193.308
178.5538,-34.9053,189.349,178.6030,-34.9858,195.952,178.6481,-35.0595,202.005
178.4976,-34.8783,198.248,178.5476,-34.9589,204.780,178.5936,-35.0327,210.767
178.4419,-34.8516,207.201,178.4926,-34.9324,213.662,178.5392,-35.0064,219.585
178.3869,-34.8252,216.208,178.4384,-34.9061,222.595,178.4856,-34.9803,228.450
178.3326,-34.7991,225.251,178.3849,-34.8802,231.559,178.4329,-34.9545,237.342
178.2789,-34.7735,234.347,178.3318,-34.8548,240.568,178.3804,-34.9293,246.272
178.2260,-34.7483,243.643,178.2797,-34.8298,249.763,178.3290,-34.9046,255.373
178.1742,-34.7235,252.941,178.2287,-34.8054,258.946,178.2788,-34.8804,264.451
178.1231,-34.6993,261.732,178.1782,-34.7816,267.620,178.2289,-34.8570,273.018
178.0722,-34.6759,269.489,178.1274,-34.7587,275.269,178.1781,-34.8346,280.566
178.0214,-34.6531,276.001,178.0762,-34.7368,281.682,178.1264,-34.8134,286.890
177.9712,-34.6309,281.602,178.0251,-34.7153,287.194,178.0747,-34.7927,292.320
177.9217,-34.6090,286.601,177.9748,-34.6942,292.108,178.0237,-34.7722,297.157
177.8730,-34.5873,291.141,177.9255,-34.6732,296.567,177.9737,-34.7519,301.542
177.8252,-34.5658,295.320,177.8771,-34.6524,300.669,177.9247,-34.7317,305.571
177.7782,-34.5446,299.209,177.8295,-34.6318,304.481,177.8766,-34.7116,309.313
177.7320,-34.5237,302.856,177.7828,-34.6114,308.054,177.8295,-34.6917,312.819
177.6865,-34.5030,306.301,177.7370,-34.5911,311.426,177.7833,-34.6720,316.124
177.6418,-34.4825,309.570,177.6918,-34.5711,314.624,177.7378,-34.6524,319.257
177.5977,-34.4623,312.687,177.6474,-34.5514,317.672,177.6932,-34.6330,322.241
177.5542,-34.4424,315.669,177.6037,-34.5318,320.586,177.6492,-34.6138,325.093
177.5114,-34.4226,318.530,177.5607,-34.5125,323.380,177.6059,-34.5948,327.826
177.4693,-34.4032,321.281,177.5183,-34.4934,326.066,177.5633,-34.5761,330.453
177.4277,-34.3840,323.933,177.4765,-34.4745,328.654,177.5213,-34.5575,332.982
177.3867,-34.3650,326.493,177.4353,-34.4559,331.152,177.4799,-34.5391,335.423
177.3462,-34.3462,328.968,177.3947,-34.4374,333.566,177.4391,-34.5210,337.782
177.3063,-34.3277,331.365,177.3546,-34.4192,335.903,177.3989,-34.5031,340.064
177.2670,-34.3094,333.688,177.3151,-34.4012,338.168,177.3593,-34.4853,342.275
177.2282,-34.2914,335.942,177.2761,-34.3834,340.365,177.3201,-34.4678,344.420
177.1898,-34.2735,338.131,177.2376,-34.3658,342.498,177.2815,-34.4504,346.502
177.1520,-34.2559,340.258,177.1997,-34.3484,344.572,177.2434,-34.4333,348.525
177.1147,-34.2385,342.328,177.1622,-34.3313,346.588,177.2058,-34.4163,350.493
177.0778,-34.2212,344.343,177.1252,-34.3143,348.551,177.1687,-34.3996,352.408
177.0414,-34.2042,346.305,177.0887,-34.2975,350.462,177.1321,-34.3830,354.273
177.0055,-34.1874,348.217,177.0526,-34.2809,352.324,177.0959,-34.3666,356.090
176.9699,-34.1708,350.081,177.0170,-34.2645,354.140,177.0602,-34.3503,357.861
176.9349,-34.1543,351.900,176.9818,-34.2482,355.912,177.0249,-34.3343,359.589
176.9002,-34.1381,353.675,176.9470,-34.2322,357.640,176.9900,-34.3184,361.275
176.8660,-34.1220,355.408,176.9127,-34.2163,359.328,176.9556,-34.3027,362.921
176.8321,-34.1061,357.101,176.8787,-34.2006,360.977,176.9216,-34.2871,364.529
176.7987,-34.0904,358.755,176.8452,-34.1850,362.587,176.8879,-34.2717,366.100
176.7656,-34.0749,360.372,176.8120,-34.1696,364.162,176.8547,-34.2565,367.636
176.7329,-34.0595,361.953,176.7793,-34.1544,365.701,176.8218,-34.2414,369.137
176.7006,-34.0443,363.499,176.7468,-34.1394,367.207,176.7893,-34.2265,370.606
176.6686,-34.0292,365.012,176.7148,-34.1244,368.681,176.7572,-34.2117,372.043
176.6370,-34.0143,366.493,176.6831,-34.1097,370.123,176.7254,-34.1971,373.449
176.6057,-33.9995,367.943,176.6517,-34.0951,371.534,176.6940,-34.1826,374.826
176.5748,-33.9849,369.362,176.6207,-34.0806,372.916,176.6629,-34.1683,376.174
176.5441,-33.9705,370.753,176.5900,-34.0663,374.270,176.6322,-34.1541,377.495
176.5139,-33.9562,372.115,176.5597,-34.0521,375.597,176.6018,-34.1400,378.789
176.4839,-33.9420,373.450,176.5296,-34.0380,376.897,176.5716,-34.1261,380.057
176.4542,-33.9280,374.758,176.4999,-34.0241,378.171,176.5419,-34.1123,381.300
176.4248,-33.9141,376.041,176.4705,-34.0104,379.420,176.5124,-34.0986,382.518
176.3958,-33.9003,377.298,176.4413,-33.9967,380.645,176.4832,-34.0850,383.713
180.8667,-36.0333,23.877,180.8686,-36.0373,35.867,180.8704,-36.0410,46.858
180.7623,-35.9862,24.479,180.7651,-35.9917,36.460,180.7677,-35.9968,47.443
180.6585,-35.9398,24.960,180.6624,-35.9476,36.923,180.6661,-35.9546,47.889
180.5557,-35.8950,25.638,180.5615,-35.9059,37.564,180.5668,-35.9158,48.495
180.4543,-35.8521,26.585,180.4624,-35.8674,38.437,180.4699,-35.8814,49.301
180.3544,-35.8112,27.878,180.3657,-35.8320,39.600,180.3760,-35.8512,50.346
180.2565,-35.7720,29.624,180.2713,-35.7994,41.145,180.2850,-35.8244,51.707
180.1604,-35.7342,31.935,180.1788,-35.7683,43.186,180.1958,-35.7996,53.500
180.0665,-35.6969,34.900,180.0883,-35.7374,45.836,180.1083,-35.7745,55.860
179.9745,-35.6597,38.551,179.9991,-35.7058,49.162,180.0216,-35.7480,58.888
179.8845,-35.6224,42.866,179.9112,-35.6730,53.174,179.9358,-35.7194,62.623
179.7966,-35.5851,47.751,179.8250,-35.6394,57.788,179.8511,-35.6892,66.987
179.7107,-35.5481,53.102,179.7405,-35.6055,62.892,179.7678,-35.6581,71.866
179.6266,-35.5117,58.821,179.6576,-35.5718,68.375,179.6861,-35.6268,77.132
179.5449,-35.4760,64.823,179.5772,-35.5387,74.131,179.6068,-35.5961,82.664
179.4652,-35.4413,71.074,179.4986,-35.5066,80.124,179.5293,-35.5664,88.420
179.3880,-35.4075,77.580,179.4228,-35.4752,86.362,179.4547,-35.5373,94.411
179.3133,-35.3745,84.335,179.3495,-35.4446,92.843,179.3827,-35.5087,100.643
179.2407,-35.3424,91.357,179.2781,-35.4145,99.604,179.3125,-35.4806,107.164
179.1705,-35.3109,98.659,179.2092,-35.3847,106.665,179.2448,-35.4523,114.005
179.1021,-35.2800,106.205,179.1418,-35.3554,113.994,179.1782,-35.4244,121.133
179.0356,-35.2496,113.984,179.0764,-35.3261,121.582,179.1138,-35.3963,128.546
178.9708,-35.2197,121.975,179.0126,-35.2972,129.406,179.0509,-35.3682,136.217
178.9071,-35.1903,130.135,178.9497,-35.2686,137.418,178.9887,-35.3404,144.093
178.8451,-35.1612,138.441,178.8886,-35.2401,145.591,178.9285,-35.3125,152.146
178.7840,-35.1325,146.875,178.8283,-35.2120,153.907,178.8690,-35.2848,160.354
178.7237,-35.1042,155.420,178.7687,-35.1842,162.346,178.8101,-35.2575,168.695
178.6648,-35.0761,164.061,178.7107,-35.1564,170.891,178.7529,-35.2300,177.152
178.6065,-35.0484,172.787,178.6532,-35.1289,179.531,178.6961,-35.2028,185.712
178.5487,-35.0210,181.593,178.5961,-35.1018,188.259,178.6396,-35.1759,194.370
178.4919,-34.9937,190.471,178.5401,-35.0747,197.067,178.5844,-35.1489,203.113
178.4357,-34.9667,199.408,178.4847,-35.0478,205.938,178.5296,-35.1221,211.925
178.3799,-34.9400,208.395,178.4294,-35.0212,214.861,178.4749,-35.0957,220.788
178.3248,-34.9135,217.431,178.3751,-34.9949,223.829,178.4214,-35.0694,229.695
178.2704,-34.8873,226.498,178.3216,-34.9688,232.823,178.3686,-35.0434,238.622
178.2165,-34.8616,235.612,178.2683,-34.9432,241.855,178.3159,-35.0181,247.579
178.1635,-34.8362,244.912,178.2162,-34.9181,251.056,178.2646,-34.9931,256.688
178.1116,-34.8112,254.191,178.1653,-34.8934,260.220,178.2146,-34.9686,265.747
178.0603,-34.7869,262.947,178.1147,-34.8694,268.857,178.1647,-34.9450,274.276
178.0096,-34.7633,270.684,178.0643,-34.8463,276.483,178.1145,-34.9223,281.799
177.9593,-34.7402,277.214,178.0140,-34.8237,282.911,178.0643,-34.9003,288.134
177.9096,-34.7176,282.873,177.9641,-34.8017,288.476,178.0142,-34.8788,293.612
177.8606,-34.6954,287.954,177.9148,-34.7801,293.468,177.9645,-34.8578,298.522
177.8123,-34.6735,292.586,177.8660,-34.7589,298.013,177.9154,-34.8372,302.987
177.7647,-34.6520,296.855,177.8181,-34.7380,302.198,177.8671,-34.8168,307.095
177.7179,-34.6308,300.825,177.7709,-34.7173,306.086,177.8195,-34.7967,310.909
177.6719,-34.6099,304.543,177.7245,-34.6970,309.726,177.7728,-34.7768,314.476
177.6266,-34.5892,308.048,177.6788,-34.6768,313.153,177.7268,-34.7571,317.833
177.5820,-34.5689,311.368,177.6339,-34.6569,316.398,177.6816,-34.7376,321.009
177.5381,-34.5488,314.527,177.5897,-34.6373,319.484,177.6371,-34.7184,324.027
177.4949,-34.5290,317.542,177.5462,-34.6179,322.428,177.5934,-34.6994,326.906
177.4523,-34.5094,320.430,177.5034,-34.5987,325.246,177.5503,-34.6806,329.660
177.4103,-34.4901,323.203,177.4612,-34.5798,327.950,177.5079,-34.6620,332.303
177.3690,-34.4711,325.870,177.4196,-34.5612,330.552,177.4661,-34.6437,334.843
177.3283,-34.4523,328.442,177.3787,-34.5427,333.059,177.4250,-34.6256,337.292
177.2881,-34.4337,330.925,177.3383,-34.5245,335.480,177.3845,-34.6076,339.654
177.2486,-34.4154,333.327,177.2986,-34.5065,337.820,177.3445,-34.5899,341.938
177.2095,-34.3974,335.652,177.2593,-34.4887,340.085,177.3051,-34.5724,344.149
177.1710,-34.3795,337.906,177.2207,-34.4712,342.281,177.2663,-34.5551,346.291
177.1331,-34.3619,340.094,177.1825,-34.4538,344.411,177.2280,-34.5380,348.369
177.0956,-34.3445,342.218,177.1449,-34.4367,346.480,177.1902,-34.5211,350.387
177.0586,-34.3273,344.283,177.1078,-34.4197,348.491,177.1529,-34.5044,352.348
177.0221,-34.3103,346.291,177.0711,-34.4030,350.446,177.1161,-34.4879,354.255
176.9861,-34.2935,348.246,177.0350,-34.3864,352.350,177.0798,-34.4716,356.111
176.9505,-34.2769,350.150,176.9993,-34.3701,354.204,177.0440,-34.4554,357.919
176.9154,-34.2605,352.006,176.9640,-34.3539,356.010,177.0086,-34.4395,359.681
176.8808,-34.2443,353.815,176.9292,-34.3379,357.772,176.9737,-34.4237,361.398
176.8465,-34.2283,355.580,176.8948,-34.3221,359.490,176.9392,-34.4080,363.074
176.8127,-34.2125,357.303,176.8609,-34.3065,361.167,176.9052,-34.3926,364.709
176.7792,-34.1968,358.985,176.8273,-34.2910,362.804,176.8715,-34.3773,366.306
176.7462,-34.1814,360.628,176.7942,-34.2757,364.404,176.8383,-34.3621,367.865
176.7136,-34.1661,362.233,176.7614,-34.2605,365.966,176.8054,-34.3471,369.389
176.6813,-34.1509,363.802,176.7291,-34.2456,367.494,176.7729,-34.3323,370.878
176.6494,-34.1359,365.336,176.6971,-34.2307,368.988,176.7408,-34.3176,372.335
176.6179,-34.1211,366.837,176.6654,-34.2161,370.449,176.7091,-34.3031,373.760
176.5867,-34.1064,368.306,176.6341,-34.2016,371.879,176.6777,-34.2887,375.154
176.5558,-34.0919,369.743,176.6032,-34.1872,373.278,176.6467,-34.2745,376.518
176.5253,-34.0776,371.150,176.5726,-34.1730,374.648,176.6160,-34.2604,377.854
176.4951,-34.0633,372.527,176.5423,-34.1589,375.989,176.5857,-34.2464,379.163
176.4653,-34.0493,373.877,176.5124,-34.1449,377.303,176.5557,-34.2326,380.444
176.4357,-34.0353,375.199,176.4828,-34.1311,378.591,176.5260,-34.2189,381.700
176.4065,-34.0215,376.495,176.4534,-34.1174,379.852,176.4966,-34.2053,382.930
176.3775,-34.0079,377.765,176.4244,-34.1039,381.089,176.4675,-34.1919,384.137
176.3489,-33.9943,379.010,176.3957,-34.0905,382.302,176.4387,-34.1786,385.319
180.8041,-36.1194,23.816,180.8058,-36.1238,35.805,180.8073,-36.1277,46.795
180.6993,-36.0724,24.351,180.7016,-36.0784,36.329,180.7038,-36.0839,47.310
180.5952,-36.0263,24.851,180.5987,-36.0347,36.809,180.6019,-36.0424,47.771
180.4924,-35.9819,25.572,180.4976,-35.9937,37.488,180.5024,-36.0046,48.411
180.3909,-35.9395,26.568,180.3985,-35.9559,38.402,180.4055,-35.9711,49.249
180.2913,-35.8989,27.930,180.3022,-35.9212,39.622,180.3122,-35.9416,50.339
180.1939,-35.8600,29.767,180.2086,-35.8889,41.243,180.2221,-35.9153,51.763
180.0987,-35.8221,32.194,180.1174,-35.8576,43.389,180.1346,-35.8901,53.651
180.0059,-35.7845,35.290,180.0285,-35.8261,46.166,180.0492,-35.8641,56.136
179.9150,-35.7469,39.076,179.9409,-35.7936,49.634,179.9647,-35.8363,59.313
179.8262,-35.7091,43.515,179.8548,-35.7598,53.785,179.8811,-35.8062,63.199
179.7393,-35.6713,48.500,179.7701,-35.7252,58.515,179.7984,-35.7745,67.695
179.6540,-35.6338,53.923,179.6866,-35.6903,63.708,179.7165,-35.7421,72.677
179.5706,-35.5969,59.682,179.6049,-35.6558,69.242,179.6363,-35.7097,78.006
179.4889,-35.5610,65.696,179.5247,-35.6223,75.019,179.5575,-35.6785,83.566
179.4097,-35.5259,71.946,179.4471,-35.5895,81.015,179.4814,-35.6479,89.329
179.3323,-35.4920,78.438,179.3711,-35.5581,87.238,179.4067,-35.6187,95.305
179.2574,-35.4590,85.168,179.2976,-35.5274,93.692,179.3346,-35.5900,101.505
179.1848,-35.4268,92.177,179.2263,-35.4972,100.436,179.2644,-35.5618,108.007
179.1137,-35.3955,99.472,179.1560,-35.4679,107.486,179.1949,-35.5343,114.832
179.0451,-35.3647,107.008,179.0885,-35.4387,114.798,179.1283,-35.5064,121.939
178.9783,-35.3345,114.788,179.0224,-35.4098,122.381,179.0629,-35.4788,129.342
178.9128,-35.3048,122.783,178.9576,-35.3812,130.204,178.9986,-35.4513,137.006
178.8490,-35.2756,130.948,178.8944,-35.3529,138.216,178.9361,-35.4238,144.877
178.7865,-35.2467,139.267,178.8326,-35.3248,146.398,178.8748,-35.3964,152.934
178.7251,-35.2183,147.720,178.7716,-35.2971,154.729,178.8143,-35.3693,161.154
178.6647,-35.1902,156.288,178.7117,-35.2696,163.189,178.7549,-35.3423,169.515
178.6055,-35.1624,164.958,178.6531,-35.2422,171.763,178.6969,-35.3153,178.001
178.5469,-35.1349,173.719,178.5950,-35.2151,180.440,178.6392,-35.2885,186.601
178.4890,-35.1077,182.564,178.5376,-35.1881,189.211,178.5822,-35.2619,195.304
178.4320,-35.0805,191.484,178.4812,-35.1612,198.066,178.5263,-35.2351,204.099
178.3755,-35.0537,200.464,178.4251,-35.1345,206.987,178.4708,-35.2086,212.966
178.3194,-35.0271,209.494,178.3695,-35.1081,215.959,178.4155,-35.1823,221.886
178.2640,-35.0006,218.565,178.3147,-35.0817,224.970,178.3613,-35.1561,230.842
178.2092,-34.9744,227.665,178.2606,-35.0557,234.004,178.3078,-35.1302,239.815
178.1550,-34.9486,236.846,178.2069,-35.0302,243.107,178.2547,-35.1049,248.846
178.1017,-34.9232,246.166,178.1544,-35.0050,252.329,178.2029,-35.0799,257.978
178.0494,-34.8983,255.390,178.1030,-34.9804,261.439,178.1522,-35.0556,266.984
177.9978,-34.8739,264.088,178.0521,-34.9564,270.019,178.1019,-35.0320,275.455
177.9470,-34.8502,271.751,178.0016,-34.9331,277.568,178.0518,-35.0091,282.900
177.8968,-34.8269,278.262,177.9517,-34.9103,283.974,178.0021,-34.9868,289.209
177.8473,-34.8041,283.972,177.9023,-34.8880,289.585,177.9527,-34.9650,294.729
177.7985,-34.7817,289.113,177.8534,-34.8662,294.630,177.9037,-34.9437,299.686
177.7505,-34.7598,293.809,177.8051,-34.8448,299.233,177.8553,-34.9228,304.205
177.7031,-34.7382,298.143,177.7575,-34.8238,303.478,177.8075,-34.9023,308.369
177.6566,-34.7170,302.176,177.7107,-34.8031,307.425,177.7605,-34.8821,312.236
177.6107,-34.6961,305.955,177.6646,-34.7827,311.119,177.7141,-34.8621,315.854
177.5657,-34.6755,309.514,177.6193,-34.7627,314.597,177.6686,-34.8425,319.257
177.5213,-34.6553,312.883,177.5747,-34.7429,317.887,177.6237,-34.8231,322.474
177.4776,-34.6353,316.085,177.5308,-34.7233,321.012,177.5796,-34.8040,325.529
177.4347,-34.6156,319.139,177.4876,-34.7041,323.991,177.5362,-34.7851,328.439
177.3924,-34.5962,322.059,177.4450,-34.6851,326.839,177.4934,-34.7665,331.220
177.3507,-34.5771,324.859,177.4031,-34.6663,329.569,177.4513,-34.7481,333.885
177.3097,-34.5582,327.551,177.3619,-34.6478,332.191,177.4098,-34.7300,336.445
177.2692,-34.5396,330.142,177.3212,-34.6296,334.716,177.3690,-34.7121,338.909
177.2294,-34.5212,332.642,177.2812,-34.6116,337.151,177.3288,-34.6944,341.284
