lon,lat, dep, mag, year, slat, slon, sdep, dproj
167.6200, -45.1800, 101.0000, 3.2020, 1978, 167.5801, -45.1424, 103.0820,-6.4420
167.6600, -45.1000, 120.0000, 3.4190, 1978, 167.6739, -45.1148, 119.3461,2.3505
167.7000, -45.0200, 101.0000, 4.1270, 1978, 167.7003, -45.0272, 100.6357,0.8802
167.6700, -45.1200, 81.0000, 3.7670, 1978, 167.6069, -45.0481, 83.5325,-10.9344
167.5600, -44.9600, 101.0000, 3.4750, 1978, 167.6452, -45.0609, 97.1279,15.1863
167.6800, -45.0500, 109.0000, 3.6900, 1978, 167.6908, -45.0612, 108.2653,1.8796
167.7100, -45.0000, 81.0000, 3.2230, 1978, 167.6845, -44.9776, 82.1360,-3.9414
167.7600, -45.1300, 126.0000, 3.5060, 1978, 167.7346, -45.0980, 127.5189,-4.7901
167.6200, -44.7800, 87.0000, 3.7270, 1978, 167.7316, -44.9378, 80.9089,22.3378
167.6900, -45.0100, 112.0000, 3.5510, 1979, 167.7196, -45.0435, 109.8292,5.4241
167.6700, -45.0200, 120.0000, 3.3170, 1979, 167.7106, -45.0779, 117.5739,8.2290
167.6700, -45.1200, 105.0000, 3.8480, 1979, 167.6451, -45.0906, 105.7063,-4.3419
167.7200, -44.9300, 108.0000, 3.1210, 1979, 167.7669, -44.9946, 105.1582,9.3204
167.6800, -45.0200, 99.0000, 3.0230, 1979, 167.6894, -45.0293, 98.7408,1.4930
167.6700, -45.0600, 128.0000, 3.2980, 1979, 167.7113, -45.1070, 125.2914,7.4659
167.6900, -45.0000, 104.0000, 5.0380, 1979, 167.7113, -45.0248, 102.4661,3.9455
167.6800, -45.0700, 120.0000, 3.1010, 1979, 167.7016, -45.0894, 118.6423,3.5022
167.2200, -44.9900, 56.0000, 3.7440, 1979, 167.3531, -45.1458, 46.9840,24.5042
167.7200, -45.1100, 126.0000, 3.7200, 1979, 167.7140, -45.1093, 126.4589,-0.8135
167.6500, -45.2400, 130.0000, 3.8030, 1979, 167.6251, -45.2102, 131.1977,-4.4811
