row major: 61 x 57
lon(deg), lat(deg), dep(km), dipAn(deg), strikeAn(deg)
165.9993, -48.4528, 166.6773
166.0478, -48.4911, 177.2625
166.0964, -48.5294, 188.0084
166.1449, -48.5677, 198.9126
166.1935, -48.6060, 209.9676
166.2422, -48.6443, 221.1755
166.2909, -48.6825, 232.5360
166.3396, -48.7208, 244.0433
166.3883, -48.7591, 255.6910
166.4371, -48.7974, 267.4745
166.4859, -48.8357, 279.3998
166.5348, -48.8740, 291.4599
166.5837, -48.9123, 303.6512
166.6326, -48.9506, 315.9667
166.6816, -48.9889, 328.4109
166.7306, -49.0272, 340.9819
166.7797, -49.0655, 353.6748
166.8288, -49.1038, 366.4873
166.8779, -49.1420, 379.4146
166.9271, -49.1803, 392.4635
166.9763, -49.2186, 405.6270
167.0255, -49.2569, 418.9032
167.0748, -49.2952, 432.2886
167.1241, -49.3335, 445.7887
167.1735, -49.3718, 459.3972
167.2229, -49.4101, 473.1127
167.2723, -49.4484, 486.9337
167.3218, -49.4867, 500.8608
167.3713, -49.5250, 514.8925
167.4209, -49.5633, 529.0259
167.4704, -49.6016, 543.2602
167.5201, -49.6398, 557.5961
167.5697, -49.6781, 572.0314
167.6195, -49.7164, 586.5637
167.6692, -49.7547, 601.1919
167.7190, -49.7930, 615.9166
167.7688, -49.8313, 630.7365
167.8187, -49.8696, 645.6490
167.8686, -49.9079, 660.6531
167.9185, -49.9462, 675.7477
164.7294, -47.2879, 6.4953
164.8236, -47.3638, 7.9079
164.9170, -47.4391, 10.1342
165.0084, -47.5126, 13.5478
165.0958, -47.5829, 18.2716
165.1778, -47.6486, 24.1327
165.2540, -47.7097, 30.9849
165.3251, -47.7666, 38.4603
165.3920, -47.8202, 46.4233
165.4558, -47.8711, 54.6683
165.5168, -47.9199, 63.1419
165.5757, -47.9668, 71.8560
165.6324, -48.0120, 80.7485
165.6871, -48.0556, 89.7922
165.7396, -48.0974, 98.9738
165.7901, -48.1375, 108.3215
165.8386, -48.1761, 117.7543
165.8857, -48.2134, 127.2532
165.9314, -48.2498, 136.8094
165.9762, -48.2852, 146.3979
166.0245, -48.3235, 156.9437
166.0729, -48.3618, 167.6293
166.1213, -48.4001, 178.4514
166.1698, -48.4384, 189.4102
166.2182, -48.4767, 200.5080
166.2668, -48.5150, 211.7439
166.3153, -48.5533, 223.1162
166.3639, -48.5916, 234.6239
166.4125, -48.6299, 246.2639
166.4612, -48.6682, 258.0343
166.5099, -48.7064, 269.9334
166.5586, -48.7447, 281.9596
166.6074, -48.7830, 294.1157
166.6562, -48.8213, 306.3906
166.7051, -48.8596, 318.7860
166.7540, -48.8979, 331.3002
166.8029, -48.9362, 343.9377
166.8519, -48.9745, 356.6910
166.9009, -49.0128, 369.5547
166.9499, -49.0511, 382.5306
166.9990, -49.0894, 395.6222
167.0481, -49.1277, 408.8272
167.0973, -49.1660, 422.1374
167.1464, -49.2042, 435.5525
167.1957, -49.2425, 449.0758
167.2449, -49.2808, 462.7101
167.2942, -49.3191, 476.4477
167.3436, -49.3574, 490.2822
167.3930, -49.3957, 504.2179
167.4424, -49.4340, 518.2629
167.4918, -49.4723, 532.4068
167.5413, -49.5106, 546.6455
167.5909, -49.5489, 560.9784
167.6405, -49.5872, 575.4143
167.6901, -49.6255, 589.9474
167.7397, -49.6637, 604.5736
167.7894, -49.7020, 619.2874
167.8392, -49.7403, 634.0977
167.8889, -49.7786, 649.0039
167.9387, -49.8169, 664.0000
167.9886, -49.8552, 679.0807
164.7630, -47.1750, 6.3678
164.8567, -47.2508, 7.8076
164.9502, -47.3263, 9.8648
165.0421, -47.4003, 12.9063
165.1308, -47.4718, 17.1518
165.2151, -47.5396, 22.5422
165.2943, -47.6032, 28.8668
165.3687, -47.6628, 35.9301
165.4387, -47.7189, 43.5553
165.5051, -47.7721, 51.5565
165.5683, -47.8227, 59.8446
165.6287, -47.8710, 68.4600
165.6864, -47.9170, 77.3047
165.7415, -47.9610, 86.3440
165.7940, -48.0028, 95.5189
165.8439, -48.0426, 104.8754
165.8917, -48.0807, 114.3580
165.9379, -48.1174, 123.8929
165.9829, -48.1531, 133.4722
166.0269, -48.1881, 143.1182
166.0751, -48.2264, 153.8893
166.1234, -48.2646, 164.7658
166.1717, -48.3029, 175.7563
166.2200, -48.3412, 186.8636
166.2684, -48.3795, 198.0916
166.3169, -48.4178, 209.4411
166.3653, -48.4561, 220.9122
166.4138, -48.4944, 232.5049
166.4624, -48.5327, 244.2202
166.5109, -48.5710, 256.0554
166.5595, -48.6093, 268.0098
166.6082, -48.6476, 280.0823
166.6569, -48.6859, 292.2764
166.7056, -48.7242, 304.5853
166.7543, -48.7624, 317.0073
166.8031, -48.8007, 329.5422
166.8520, -48.8390, 342.1929
166.9008, -48.8773, 354.9573
166.9497, -48.9156, 367.8276
166.9987, -48.9539, 380.8052
167.0477, -48.9922, 393.8922
167.0967, -49.0305, 407.0908
167.1457, -49.0688, 420.3933
167.1948, -49.1071, 433.7956
167.2440, -49.1454, 447.3009
167.2931, -49.1837, 460.9163
167.3423, -49.2219, 474.6325
167.3916, -49.2602, 488.4451
167.4409, -49.2985, 502.3543
167.4902, -49.3368, 516.3686
167.5396, -49.3751, 530.4818
167.5890, -49.4134, 544.6904
167.6384, -49.4517, 558.9889
167.6879, -49.4900, 573.3864
167.7374, -49.5283, 587.8817
167.7869, -49.5666, 602.4694
167.8365, -49.6049, 617.1449
167.8862, -49.6432, 631.9111
167.9358, -49.6814, 646.7744
167.9855, -49.7197, 661.7264
168.0353, -49.7580, 676.7652
164.8121, -47.0686, 6.4266
164.9055, -47.1443, 7.9347
164.9988, -47.2198, 9.9364
165.0908, -47.2941, 12.8168
165.1802, -47.3662, 16.7716
165.2659, -47.4353, 21.7383
165.3474, -47.5009, 27.6472
