lon,lat, dep, mag, year, slat, slon, sdep, dproj
178.6659, -38.5111, 29.9800, 3.0270, 1992, 177.9667, -37.9771, 29.9778,0.8798
178.8866, -38.4052, 27.7200, 3.5200, 1992, 178.1292, -37.8573, 27.7091,0.9349
179.0042, -38.4322, 19.9200, 3.4520, 1992, 178.3325, -37.9917, 19.8900,0.8038
176.7251, -40.3774, 26.1200, 3.1460, 1992, 176.1704, -39.9404, 26.1190,0.7062
175.7816, -40.5347, 37.5200, 3.1960, 1992, 175.4886, -40.2280, 37.5072,0.4243
180.1140, -35.7740, 27.5000, 5.5760, 1992, 179.8240, -35.6255, 27.4717,0.3271
176.8331, -39.7642, 27.7100, 3.7560, 1992, 176.5357, -39.4621, 27.7009,0.4240
177.5770, -39.0327, 31.8600, 3.1910, 1992, 177.1956, -38.6766, 31.8407,0.5222
174.5130, -41.7926, 36.7000, 3.3260, 1992, 174.1371, -41.3820, 36.7027,-0.5567
173.1596, -42.5534, 39.8500, 3.3050, 1992, 172.9521, -42.3206, 39.8237,0.3130
178.6339, -38.4668, 39.8200, 3.0870, 1992, 177.8412, -37.7836, 39.8298,-1.0465
178.7340, -37.9729, 37.0000, 3.5820, 1992, 178.1718, -37.4417, 36.9926,0.7735
176.0134, -40.6489, 28.6600, 3.8160, 1992, 175.7304, -40.3082, 28.6554,0.4429
173.5234, -42.2506, 39.3900, 3.2260, 1992, 173.3099, -42.0081, 39.3698,0.3237
177.4212, -38.7281, 35.9000, 4.1410, 1993, 177.2271, -38.5281, 35.8989,0.2787
178.3776, -38.4948, 31.1200, 3.5200, 1993, 177.8903, -38.0209, 31.0907,0.6803
179.0856, -37.5977, 28.7700, 3.2600, 1993, 178.6862, -37.1801, 28.7710,-0.5778
