lon,lat,dep,rate
166.2770,-47.2040,115.544,0.0010405827
166.3222,-47.2298,125.929,0.0010405827
166.3673,-47.2556,136.345,0.0010405827
166.4122,-47.2812,146.675,0.0010405827
165.2549,-46.4570,23.263,0.0010405827
165.3528,-46.5160,25.398,0.0010405827
165.4506,-46.5747,28.136,0.0010405827
165.5486,-46.6330,31.420,0.0010405827
165.6453,-46.6905,35.145,0.0010405827
165.7384,-46.7463,39.251,0.0010405827
165.8248,-46.7994,43.796,0.0010405827
165.9033,-46.8487,48.990,0.0010405827
165.9748,-46.8940,55.094,0.0010405827
166.0405,-46.9352,62.229,0.0010405827
166.1009,-46.9724,70.306,0.0010405827
166.1565,-47.0059,79.114,0.0010405827
166.2076,-47.0363,88.465,0.0010405827
166.2554,-47.0644,98.265,0.0010405827
166.3014,-47.0910,108.413,0.0010405827
166.3468,-47.1171,118.746,0.0010405827
166.3921,-47.1430,129.143,0.0010405827
166.4372,-47.1688,139.560,0.0010405827
166.4820,-47.1944,149.824,0.0010405827
165.3414,-46.3796,23.580,0.0010405827
165.4387,-46.4384,25.866,0.0010405827
165.5360,-46.4968,28.777,0.0010405827
165.6330,-46.5546,32.225,0.0010405827
165.7283,-46.6115,36.114,0.0010405827
165.8190,-46.6664,40.413,0.0010405827
165.9028,-46.7182,45.215,0.0010405827
165.9789,-46.7663,50.734,0.0010405827
166.0486,-46.8103,57.202,0.0010405827
166.1127,-46.8503,64.672,0.0010405827
166.1717,-46.8864,73.006,0.0010405827
166.2260,-46.9190,81.998,0.0010405827
166.2761,-46.9488,91.489,0.0010405827
166.3235,-46.9765,101.406,0.0010405827
166.3695,-47.0031,111.626,0.0010405827
166.4152,-47.0293,121.973,0.0010405827
166.4607,-47.0554,132.358,0.0010405827
166.5060,-47.0813,142.752,0.0010405827
165.3268,-46.2418,21.541,0.0010405827
165.4275,-46.3019,23.754,0.0010405827
165.5242,-46.3605,26.187,0.0010405827
165.6206,-46.4185,29.248,0.0010405827
165.7161,-46.4758,32.860,0.0010405827
165.8092,-46.5317,36.943,0.0010405827
165.8971,-46.5854,41.494,0.0010405827
165.9782,-46.6358,46.625,0.0010405827
166.0522,-46.6825,52.535,0.0010405827
166.1202,-46.7253,59.387,0.0010405827
166.1829,-46.7641,67.173,0.0010405827
166.2406,-46.7992,75.732,0.0010405827
166.2937,-46.8311,84.874,0.0010405827
166.3431,-46.8603,94.479,0.0010405827
166.3903,-46.8878,104.489,0.0010405827
166.4366,-46.9145,114.746,0.0010405827
166.4827,-46.9410,125.073,0.0010405827
166.5285,-46.9673,135.420,0.0010405827
166.5741,-46.9935,145.770,0.0010405827
165.5129,-46.2240,23.730,0.0010405827
165.6090,-46.2822,26.316,0.0010405827
165.7040,-46.3397,29.532,0.0010405827
165.7975,-46.3961,33.329,0.0010405827
165.8878,-46.4509,37.657,0.0010405827
165.9729,-46.5032,42.529,0.0010405827
166.0514,-46.5522,48.053,0.0010405827
