lon,lat,dep,rate
178.2821,-35.8508,165.552,0.0002676660
178.2247,-35.8238,174.392,0.0002676660
178.1684,-35.7965,183.387,0.0002676660
178.1110,-35.7699,192.515,0.0002676660
178.0542,-35.7431,201.748,0.0002676660
177.9986,-35.7158,211.038,0.0002676660
177.9420,-35.6894,220.327,0.0002676660
177.8854,-35.6635,229.588,0.0002676660
177.8312,-35.6370,238.827,0.0002676660
177.7769,-35.6117,248.083,0.0002676660
180.3127,-36.8130,35.337,0.0002676660
180.2101,-36.7687,35.941,0.0002676660
180.1096,-36.7264,36.686,0.0002676660
180.0113,-36.6868,37.676,0.0002676660
179.9157,-36.6499,38.954,0.0002676660
179.8224,-36.6154,40.626,0.0002676660
179.7312,-36.5819,42.794,0.0002676660
179.6409,-36.5484,45.599,0.0002676660
179.5510,-36.5139,49.096,0.0002676660
179.4615,-36.4778,53.276,0.0002676660
179.3719,-36.4405,58.055,0.0002676660
179.2831,-36.4021,63.259,0.0002676660
179.1945,-36.3638,68.762,0.0002676660
179.1078,-36.3262,74.382,0.0002676660
179.0228,-36.2901,80.062,0.0002676660
178.9405,-36.2557,85.797,0.0002676660
178.8614,-36.2230,91.606,0.0002676660
178.7847,-36.1920,97.610,0.0002676660
178.7114,-36.1618,103.863,0.0002676660
178.6404,-36.1328,110.419,0.0002676660
178.5724,-36.1040,117.330,0.0002676660
178.5066,-36.0758,124.575,0.0002676660
178.4426,-36.0482,132.149,0.0002676660
178.3814,-36.0203,140.056,0.0002676660
178.3211,-35.9930,148.233,0.0002676660
178.2617,-35.9660,156.662,0.0002676660
178.2043,-35.9386,165.344,0.0002676660
178.1475,-35.9112,174.223,0.0002676660
178.0904,-35.8843,183.254,0.0002676660
178.0340,-35.8572,192.413,0.0002676660
177.9787,-35.8296,201.670,0.0002676660
177.9230,-35.8024,210.973,0.0002676660
177.8671,-35.7758,220.259,0.0002676660
177.8123,-35.7491,229.499,0.0002676660
177.7591,-35.7223,238.705,0.0002676660
177.7056,-35.6971,247.925,0.0002676660
180.2492,-36.9002,35.374,0.0002676660
180.1465,-36.8561,36.022,0.0002676660
180.0456,-36.8139,36.818,0.0002676660
179.9470,-36.7743,37.864,0.0002676660
179.8510,-36.7370,39.203,0.0002676660
179.7573,-36.7018,40.933,0.0002676660
179.6659,-36.6674,43.152,0.0002676660
179.5754,-36.6330,45.988,0.0002676660
179.4855,-36.5975,49.491,0.0002676660
179.3959,-36.5605,53.644,0.0002676660
179.3063,-36.5224,58.367,0.0002676660
179.2171,-36.4835,63.494,0.0002676660
179.1285,-36.4447,68.895,0.0002676660
179.0413,-36.4069,74.413,0.0002676660
178.9561,-36.3706,79.996,0.0002676660
178.8733,-36.3364,85.631,0.0002676660
178.7931,-36.3044,91.351,0.0002676660
178.7161,-36.2736,97.280,0.0002676660
178.6415,-36.2443,103.473,0.0002676660
178.5699,-36.2157,109.983,0.0002676660
178.5011,-36.1875,116.870,0.0002676660
178.4341,-36.1601,124.105,0.0002676660
178.3695,-36.1329,131.681,0.0002676660
178.3074,-36.1056,139.607,0.0002676660
178.2458,-36.0790,147.809,0.0002676660
178.1857,-36.0524,156.268,0.0002676660
178.1277,-36.0254,164.983,0.0002676660
178.0694,-35.9988,173.893,0.0002676660
178.0114,-35.9724,182.950,0.0002676660
177.9549,-35.9454,192.126,0.0002676660
177.8984,-35.9185,201.390,0.0002676660
177.8414,-35.8921,210.686,0.0002676660
177.7858,-35.8656,219.952,0.0002676660
177.7311,-35.8392,229.163,0.0002676660
177.6761,-35.8140,238.347,0.0002676660
177.6228,-35.7893,247.540,0.0002676660
180.1859,-36.9873,35.438,0.0002676660
180.0828,-36.9434,36.121,0.0002676660
179.9811,-36.9014,36.968,0.0002676660
179.8815,-36.8618,38.072,0.0002676660
179.7841,-36.8244,39.468,0.0002676660
179.6890,-36.7888,41.249,0.0002676660
